material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_gap_direct,band_gap,spacegroup_number,structure,formula,composition,is_GGA_U
mp-1112278,Cs2CuBiBr6,-1.4675391099310349,0.0312987422499992,False,0.8439000000000001,225,"Full Formula (Cs2 Cu1 Bi1 Br6)
Reduced Formula: Cs2CuBiBr6
abc   :   7.902317   7.902317   7.902317
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Cu    0.5       0.5       0.5              0
  3  Bi    0         0         0               -0
  4  Br    0.740277  0.259723  0.259723        -0
  5  Br    0.259723  0.259723  0.740277        -0
  6  Br    0.259723  0.740277  0.740277        -0
  7  Br    0.259723  0.740277  0.259723        -0
  8  Br    0.740277  0.259723  0.740277        -0
  9  Br    0.740277  0.740277  0.259723        -0",Cs2CuBiBr6,Cs2 Cu1 Bi1 Br6,0
mp-1111471,Cs2CuBiCl6,-1.670120681931035,0.0241760874999963,False,1.1183999999999998,225,"Full Formula (Cs2 Cu1 Bi1 Cl6)
Reduced Formula: Cs2CuBiCl6
abc   :   7.516797   7.516797   7.516797
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Cu    0.5       0.5       0.5              0
  3  Bi    0         0         0               -0
  4  Cl    0.740865  0.259135  0.259135         0
  5  Cl    0.259135  0.259135  0.740865         0
  6  Cl    0.259135  0.740865  0.740865         0
  7  Cl    0.259135  0.740865  0.259135         0
  8  Cl    0.740865  0.259135  0.740865         0
  9  Cl    0.740865  0.740865  0.259135         0",Cs2CuBiCl6,Cs2 Cu1 Bi1 Cl6,0
mp-1110978,Cs2CuBiF6,-2.523497159431036,0.0619766044999972,False,1.1622999999999997,225,"Full Formula (Cs2 Cu1 Bi1 F6)
Reduced Formula: Cs2CuBiF6
abc   :   6.504815   6.504815   6.504815
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Cu    0.5       0.5       0.5              0
  3  Bi    0         0         0               -0
  4  F     0.749219  0.250781  0.250781         0
  5  F     0.250781  0.250781  0.749219         0
  6  F     0.250781  0.749219  0.749219         0
  7  F     0.250781  0.749219  0.250781         0
  8  F     0.749219  0.250781  0.749219         0
  9  F     0.749219  0.749219  0.250781         0",Cs2CuBiF6,Cs2 Cu1 Bi1 F6,0
mp-1113070,Cs2CuBiI6,-1.0692597249310354,0.0619498985277786,False,0.3530999999999999,225,"Full Formula (Cs2 Cu1 Bi1 I6)
Reduced Formula: Cs2CuBiI6
abc   :   8.464655   8.464655   8.464655
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Cu    0.5       0.5       0.5             -0
  3  Bi    0         0         0                0
  4  I     0.739837  0.260163  0.260163         0
  5  I     0.260163  0.260163  0.739837         0
  6  I     0.260163  0.739837  0.739837         0
  7  I     0.260163  0.739837  0.260163         0
  8  I     0.739837  0.260163  0.739837         0
  9  I     0.739837  0.739837  0.260163         0",Cs2CuBiI6,Cs2 Cu1 Bi1 I6,0
mp-1112273,Cs2CuMoBr6,-1.3210610839310353,0.0993154952708303,True,0.3988999999999998,225,"Full Formula (Cs2 Cu1 Mo1 Br6)
Reduced Formula: Cs2CuMoBr6
abc   :   7.614946   7.614946   7.614946
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.25      0.25      0.25         0.002
  1  Cs    0.75      0.75      0.75         0.002
  2  Cu    0.5       0.5       0.5         -0.027
  3  Mo    0         0         0            2.5
  4  Br    0.246471  0.246471  0.753529     0.017
  5  Br    0.246471  0.753529  0.753529     0.017
  6  Br    0.753529  0.753529  0.246471     0.017
  7  Br    0.246471  0.753529  0.246471     0.017
  8  Br    0.753529  0.246471  0.753529     0.017
  9  Br    0.753529  0.246471  0.246471     0.017",Cs2CuMoBr6,Cs2 Cu1 Mo1 Br6,0
mp-1113182,Cs2CuMoCl6,-1.3971996775000022,0.102694435,True,0.8535999999999997,225,"Full Formula (Cs2 Cu1 Mo1 Cl6)
Reduced Formula: Cs2CuMoCl6
abc   :   7.226904   7.226904   7.226904
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.25      0.25      0.25         0.002
  1  Cs    0.75      0.75      0.75         0.002
  2  Cu    0         0         0           -0.018
  3  Mo    0.5       0.5       0.5          2.482
  4  Cl    0.255309  0.744691  0.744691     0.018
  5  Cl    0.744691  0.744691  0.255309     0.023
  6  Cl    0.744691  0.255309  0.255309     0.018
  7  Cl    0.744691  0.255309  0.744691     0.016
  8  Cl    0.255309  0.744691  0.255309     0.016
  9  Cl    0.255309  0.255309  0.744691     0.023",Cs2CuMoCl6,Cs2 Cu1 Mo1 Cl6,0
mp-1112885,Cs2CuMoI6,-0.8964281709310356,0.1513003789583322,True,0.0871999999999997,225,"Full Formula (Cs2 Cu1 Mo1 I6)
Reduced Formula: Cs2CuMoI6
abc   :   8.163563   8.163563   8.163563
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75         0.003
  1  Cs    0.25      0.25      0.25         0.003
  2  Cu    0.5       0.5       0.5         -0.028
  3  Mo    0         0         0            2.487
  4  I     0.752713  0.247287  0.247287     0.008
  5  I     0.247287  0.247287  0.752713     0.008
  6  I     0.247287  0.752713  0.752713     0.008
  7  I     0.247287  0.752713  0.247287     0.008
  8  I     0.752713  0.247287  0.752713     0.008
  9  I     0.752713  0.752713  0.247287     0.008",Cs2CuMoI6,Cs2 Cu1 Mo1 I6,0
mp-1111879,Cs2CuSbBr6,-1.4134801399310348,0.0376184367499998,False,0.4006000000000003,225,"Full Formula (Cs2 Cu1 Sb1 Br6)
Reduced Formula: Cs2CuSbBr6
abc   :   7.833250   7.833250   7.833250
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Cu    0.5       0.5       0.5             -0
  3  Sb    0         0         0                0
  4  Br    0.742702  0.257298  0.257298        -0
  5  Br    0.257298  0.257298  0.742702        -0
  6  Br    0.257298  0.742702  0.742702        -0
  7  Br    0.257298  0.742702  0.257298        -0
  8  Br    0.742702  0.257298  0.742702        -0
  9  Br    0.742702  0.742702  0.257298        -0",Cs2CuSbBr6,Cs2 Cu1 Sb1 Br6,0
mp-1111461,Cs2CuSbCl6,-1.6121264729310347,0.0362119159999991,False,0.8979999999999997,225,"Full Formula (Cs2 Cu1 Sb1 Cl6)
Reduced Formula: Cs2CuSbCl6
abc   :   7.431520   7.431520   7.431520
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Cu    0.5       0.5       0.5             -0
  3  Sb    0         0         0               -0
  4  Cl    0.743149  0.256851  0.256851        -0
  5  Cl    0.256851  0.256851  0.743149        -0
  6  Cl    0.256851  0.743149  0.743149        -0
  7  Cl    0.256851  0.743149  0.256851        -0
  8  Cl    0.743149  0.256851  0.743149        -0
  9  Cl    0.743149  0.743149  0.256851        -0",Cs2CuSbCl6,Cs2 Cu1 Sb1 Cl6,0
mp-1112882,Cs2CuSbI6,-1.0228617729310348,0.0596829825277795,False,0.6997999999999998,225,"Full Formula (Cs2 Cu1 Sb1 I6)
Reduced Formula: Cs2CuSbI6
abc   :   8.386486   8.386486   8.386486
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Cu    0.5       0.5       0.5             -0
  3  Sb    0         0         0                0
  4  I     0.741968  0.258032  0.258032        -0
  5  I     0.258032  0.258032  0.741968        -0
  6  I     0.258032  0.741968  0.741968        -0
  7  I     0.258032  0.741968  0.258032        -0
  8  I     0.741968  0.258032  0.741968        -0
  9  I     0.741968  0.741968  0.258032        -0",Cs2CuSbI6,Cs2 Cu1 Sb1 I6,0
mp-1113610,Cs2DyAgCl6,-2.215128896264368,0.0,False,3.8171,225,"Full Formula (Cs2 Dy1 Ag1 Cl6)
Reduced Formula: Cs2DyAgCl6
abc   :   7.684900   7.684900   7.684900
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Dy    0         0         0                0
  3  Ag    0.5       0.5       0.5              0
  4  Cl    0.756473  0.243527  0.243527        -0
  5  Cl    0.243527  0.243527  0.756473        -0
  6  Cl    0.243527  0.756473  0.756473        -0
  7  Cl    0.243527  0.756473  0.243527        -0
  8  Cl    0.756473  0.243527  0.756473        -0
  9  Cl    0.756473  0.756473  0.243527        -0",Cs2DyAgCl6,Cs2 Dy1 Ag1 Cl6,0
mp-1112958,Cs2DyCuCl6,-2.02570139483332,0.0391440870000039,False,2.2443,225,"Full Formula (Cs2 Dy1 Cu1 Cl6)
Reduced Formula: Cs2DyCuCl6
abc   :   7.445602   7.445602   7.445602
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75             0
  1  Cs    0.25      0.25      0.25             0
  2  Dy    0         0         0                0
  3  Cu    0.5       0.5       0.5              0
  4  Cl    0.747994  0.252006  0.252006         0
  5  Cl    0.252006  0.252006  0.747994         0
  6  Cl    0.252006  0.747994  0.747994         0
  7  Cl    0.252006  0.747994  0.252006         0
  8  Cl    0.747994  0.252006  0.747994         0
  9  Cl    0.747994  0.747994  0.252006         0",Cs2DyCuCl6,Cs2 Dy1 Cu1 Cl6,0
mp-1113566,Cs2EuAgCl6,-1.3755701627500287,0.5123130067499986,False,0.0,225,"Full Formula (Cs2 Eu1 Ag1 Cl6)
Reduced Formula: Cs2EuAgCl6
abc   :   7.703955   7.703955   7.703955
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75         0
  1  Cs    0.25      0.25      0.25         0
  2  Eu    0         0         0            6.458
  3  Ag    0.5       0.5       0.5         -0.179
  4  Cl    0.748441  0.251559  0.251559    -0.052
  5  Cl    0.251559  0.251559  0.748441    -0.052
  6  Cl    0.251559  0.748441  0.748441    -0.052
  7  Cl    0.251559  0.748441  0.251559    -0.052
  8  Cl    0.748441  0.251559  0.748441    -0.052
  9  Cl    0.748441  0.748441  0.251559    -0.052",Cs2EuAgCl6,Cs2 Eu1 Ag1 Cl6,0
mp-1113208,Cs2EuCuCl6,-2.0679426154310354,0.5314690709166676,False,0.0,225,"Full Formula (Cs2 Eu1 Cu1 Cl6)
Reduced Formula: Cs2EuCuCl6
abc   :   7.500422   7.500422   7.500422
angles:  60.000002  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.25      0.25      0.25         0
  1  Cs    0.75      0.75      0.75         0
  2  Eu    0         0         0            6.547
  3  Cu    0.5       0.5       0.5         -0.372
  4  Cl    0.261551  0.738449  0.261551    -0.04
  5  Cl    0.738449  0.738449  0.261551    -0.04
  6  Cl    0.738449  0.261551  0.738449    -0.04
  7  Cl    0.738449  0.261551  0.261551    -0.04
  8  Cl    0.261551  0.738449  0.738449    -0.04
  9  Cl    0.261551  0.261551  0.738449    -0.04",Cs2EuCuCl6,Cs2 Eu1 Cu1 Cl6,0
mp-1112911,Cs2HgAsBr6,-1.3553241849310358,0.0231509044166662,False,0.0,225,"Full Formula (Cs2 Hg1 As1 Br6)
Reduced Formula: Cs2HgAsBr6
abc   :   8.015873   8.015873   8.015873
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75        -0.001
  1  Cs    0.25      0.25      0.25        -0.001
  2  Hg    0.5       0.5       0.5         -0.003
  3  As    0         0         0           -0.002
  4  Br    0.762418  0.237582  0.237582     0
  5  Br    0.237582  0.237582  0.762418    -0
  6  Br    0.237582  0.762418  0.762418     0
  7  Br    0.237582  0.762418  0.237582     0
  8  Br    0.762418  0.237582  0.762418     0
  9  Br    0.762418  0.762418  0.237582    -0",Cs2HgAsBr6,Cs2 Hg1 As1 Br6,0
mp-1112907,Cs2HgAsCl6,-1.5232741809310355,0.0656406329999996,False,0.0,225,"Full Formula (Cs2 Hg1 As1 Cl6)
Reduced Formula: Cs2HgAsCl6
abc   :   7.673222   7.673222   7.673222
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Hg    0.5       0.5       0.5              0
  3  As    0         0         0                0
  4  Cl    0.767934  0.232066  0.232066         0
  5  Cl    0.232066  0.232066  0.767934         0
  6  Cl    0.232066  0.767934  0.767934         0
  7  Cl    0.232066  0.767934  0.232066         0
  8  Cl    0.767934  0.232066  0.767934         0
  9  Cl    0.767934  0.767934  0.232066         0",Cs2HgAsCl6,Cs2 Hg1 As1 Cl6,0
mp-1112603,Cs2HgAsF6,-2.412900186431036,0.0795117242500031,False,0.0,225,"Full Formula (Cs2 Hg1 As1 F6)
Reduced Formula: Cs2HgAsF6
abc   :   6.829029   6.829029   6.829029
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Cs    0.75     0.75     0.75           -0
  1  Cs    0.25     0.25     0.25           -0
  2  Hg    0.5      0.5      0.5            -0
  3  As    0        0        0              -0
  4  F     0.79664  0.20336  0.20336         0
  5  F     0.20336  0.20336  0.79664         0
  6  F     0.20336  0.79664  0.79664         0
  7  F     0.20336  0.79664  0.20336         0
  8  F     0.79664  0.20336  0.79664         0
  9  F     0.79664  0.79664  0.20336         0",Cs2HgAsF6,Cs2 Hg1 As1 F6,0
mp-1112908,Cs2HgAsI6,-1.0124860469310355,0.0301242362499998,False,0.0,225,"Full Formula (Cs2 Hg1 As1 I6)
Reduced Formula: Cs2HgAsI6
abc   :   8.545398   8.545398   8.545398
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Hg    0.5       0.5       0.5              0
  3  As    0         0         0                0
  4  I     0.759393  0.240607  0.240607         0
  5  I     0.240607  0.240607  0.759393         0
  6  I     0.240607  0.759393  0.759393         0
  7  I     0.240607  0.759393  0.240607         0
  8  I     0.759393  0.240607  0.759393         0
  9  I     0.759393  0.759393  0.240607         0",Cs2HgAsI6,Cs2 Hg1 As1 I6,0
mp-1113305,Cs2HgAuBr6,-1.2723885891810354,0.0634756724999983,False,0.0,225,"Full Formula (Cs2 Hg1 Au1 Br6)
Reduced Formula: Cs2HgAuBr6
abc   :   7.896977   7.896977   7.896977
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75            -0
  1  Cs    0.25      0.25      0.25            -0
  2  Hg    0.5       0.5       0.5             -0
  3  Au    0         0         0               -0
  4  Br    0.756261  0.243739  0.243739        -0
  5  Br    0.243739  0.243739  0.756261        -0
  6  Br    0.243739  0.756261  0.756261        -0
  7  Br    0.243739  0.756261  0.243739        -0
  8  Br    0.756261  0.243739  0.756261        -0
  9  Br    0.756261  0.756261  0.243739        -0",Cs2HgAuBr6,Cs2 Hg1 Au1 Br6,0
mp-1112640,Cs2HgAuF6,-2.052191477681036,0.0906531816666724,False,0.0,225,"Full Formula (Cs2 Hg1 Au1 F6)
Reduced Formula: Cs2HgAuF6
abc   :   6.543500   6.543500   6.543500
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cs    0.75      0.75      0.75        -0.001
  1  Cs    0.25      0.25      0.25        -0.001
  2  Hg    0.5       0.5       0.5          0.032
  3  Au    0         0         0            0.561
  4  F     0.753014  0.246986  0.246986     0.067
  5  F     0.246986  0.246986  0.753014     0.067
  6  F     0.246986  0.753014  0.753014     0.067
  7  F     0.246986  0.753014  0.246986     0.067
  8  F     0.753014  0.246986  0.753014     0.067
  9  F     0.753014  0.753014  0.246986     0.067",Cs2HgAuF6,Cs2 Hg1 Au1 F6,0
